Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
173.241.242.143-192.168.10.12-443-42028-6,192.168.10.12,42028,173.241.242.143,443,6,4/7/2017 10:01,3849904,1,1,0,31.0,0,0,0.0,0.0,31,31,31.0,0.0,8.052148833,0.519493473,3849904.0,0.0,3849904.0,3849904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,0.259746737,0.259746737,0,31,10.33333333,17.89785834,320.3333333,1,0,0,0,0,0,0,0,1,15.5,0.0,31.0,20,0,0,0,0,0,0,1,0,1,31,0,66,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-53-63529-17,192.168.10.5,63529,192.168.10.3,53,17,4/7/2017 10:01,221,2,2,66,450.0,33,33,33.0,0.0,225,225,225.0,0.0,2334841.629,18099.54751,73.66666667,122.3982571,215.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,9049.773756,9049.773756,33,225,109.8,105.162731,11059.2,0,0,0,0,0,0,0,0,1,137.25,33.0,225.0,40,0,0,0,0,0,0,2,66,2,450,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.16.0.1-192.168.10.50-57650-21-6,172.16.0.1,57650,192.168.10.50,21,6,4/7/2017 10:01,9516008,9,15,109,188.0,26,0,12.11111111,9.93031274,34,0,12.53333333,14.54975045,31.21056645,2.522065976,413739.4783,1071866.868,3412656.0,2.0,6059814.0,757476.75,1389585.868,3047655.0,4.0,9515960.0,679711.4286,1322730.916,3412656.0,2.0,0,0,0,0,296,488,0.945774741,1.576291235,0,34,11.88,12.74859469,162.5266667,0,0,0,1,0,0,0,0,1,12.375,12.11111111,12.53333333,296,0,0,0,0,0,0,9,109,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-57598-21-6,172.16.0.1,57598,192.168.10.50,21,6,4/7/2017 10:01,308,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,45454.54545,9740.25974,154.0,93.33809512,220.0,88.0,308.0,308.0,0.0,308.0,308.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,6493.506494,3246.753247,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-57668-21-6,172.16.0.1,57668,192.168.10.50,21,6,4/7/2017 10:01,8720278,9,15,110,188.0,23,0,12.22222222,9.909310997,34,0,12.53333333,14.54975045,34.17322246,2.752205836,379142.5217,983076.9774,3010106.0,4.0,5668956.0,708619.5,1307673.66,2951865.0,225.0,8720185.0,622870.3571,1213277.46,3010106.0,4.0,0,0,0,0,296,488,1.032077188,1.720128647,0,34,11.92,12.7440182,162.41,0,0,0,1,0,0,0,0,1,12.41666667,12.22222222,12.53333333,296,0,0,0,0,0,0,9,110,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-57576-21-6,172.16.0.1,57576,192.168.10.50,21,6,4/7/2017 10:01,265,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,52830.18868,11320.75472,132.5,40.30508653,161.0,104.0,265.0,265.0,0.0,265.0,265.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,7547.169811,3773.584906,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-57616-21-6,172.16.0.1,57616,192.168.10.50,21,6,4/7/2017 10:01,8872985,9,15,113,188.0,24,0,12.55555556,10.3091114,34,0,12.53333333,14.54975045,33.92319496,2.704839465,385781.9565,1010664.619,3275306.0,3.0,5727126.0,715890.75,1344960.756,3319735.0,4.0,8872862.0,633775.8571,1248738.783,3275306.0,3.0,0,0,0,0,296,488,1.014314799,1.690524666,0,34,12.04,12.85327455,165.2066667,0,0,0,1,0,0,0,0,1,12.54166667,12.55555556,12.53333333,296,0,0,0,0,0,0,9,113,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-57656-21-6,172.16.0.1,57656,192.168.10.50,21,6,4/7/2017 10:01,8950903,9,15,103,188.0,23,0,11.44444444,9.139353247,34,0,12.53333333,14.54975045,32.51068635,2.68129372,389169.6957,1018866.381,3419187.0,3.0,6004388.0,750548.5,1409777.021,3462075.0,4.0,8950788.0,639342.0,1258782.451,3419187.0,3.0,0,0,0,0,296,488,1.005485145,1.675808575,0,34,11.64,12.54950198,157.49,0,0,0,1,0,0,0,0,1,12.125,11.44444444,12.53333333,296,0,0,0,0,0,0,9,103,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-57696-21-6,172.16.0.1,57696,192.168.10.50,21,6,4/7/2017 10:01,3,2,0,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-57594-21-6,172.16.0.1,57594,192.168.10.50,21,6,4/7/2017 10:01,8975651,9,15,112,188.0,24,0,12.44444444,10.17486009,34,0,12.53333333,14.54975045,33.42375946,2.673900757,390245.6957,1016768.564,3296829.0,3.0,5812650.0,726581.25,1349832.106,3337859.0,3.0,8975558.0,641111.2857,1255529.634,3296829.0,3.0,0,0,0,0,296,488,1.002712784,1.671187973,0,34,12.0,12.81600562,164.25,0,0,0,1,0,0,0,0,1,12.5,12.44444444,12.53333333,296,0,0,0,0,0,0,9,112,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
192.168.10.3-192.168.10.5-53-60985-17,192.168.10.5,60985,192.168.10.3,53,17,4/7/2017 10:01,62240,2,2,88,198.0,44,44,44.0,0.0,99,99,99.0,0.0,4595.115681,64.26735219,20746.66667,35889.25418,62188.0,4.0,4.0,4.0,0.0,4.0,4.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,40,40,32.13367609,32.13367609,44,99,66.0,30.12474066,907.5,0,0,0,0,0,0,0,0,1,82.5,44.0,99.0,40,0,0,0,0,0,0,2,88,2,198,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.16.0.1-192.168.10.50-57690-21-6,172.16.0.1,57690,192.168.10.50,21,6,4/7/2017 10:01,243,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,57613.16872,12345.67901,121.5,98.28784258,191.0,52.0,243.0,243.0,0.0,243.0,243.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8230.452675,4115.226337,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-57608-21-6,172.16.0.1,57608,192.168.10.50,21,6,4/7/2017 10:01,10059150,9,15,107,188.0,25,0,11.88888889,9.675283516,34,0,12.53333333,14.54975045,29.32653355,2.385887476,437354.3478,1107136.168,3400629.0,3.0,6737836.0,842229.5,1488651.158,3447012.0,18.0,10100000.0,718502.3571,1362661.737,3400629.0,3.0,0,0,0,0,296,488,0.894707803,1.491179672,0,34,11.8,12.68200825,160.8333333,0,0,0,1,0,0,0,0,1,12.29166667,11.88888889,12.53333333,296,0,0,0,0,0,0,9,107,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
192.168.10.17-66.228.59.187-123-123-17,192.168.10.17,123,66.228.59.187,123,17,4/7/2017 10:01,45911,1,1,48,48.0,48,48,48.0,0.0,48,48,48.0,0.0,2091.002156,43.56254492,45911.0,0.0,45911.0,45911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,21.78127246,21.78127246,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.16.0.1-192.168.10.50-57652-21-6,172.16.0.1,57652,192.168.10.50,21,6,4/7/2017 10:01,233,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,60085.83691,12875.53648,116.5,44.54772721,148.0,85.0,233.0,233.0,0.0,233.0,233.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8583.690987,4291.845494,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.217.3.98-192.168.10.5-443-52920-6,192.168.10.5,52920,172.217.3.98,443,6,4/7/2017 10:01,313706,9,7,509,3957.0,205,0,56.55555556,83.10251367,1430,0,565.2857143,640.7983859,14236.25943,51.00316857,20913.73333,35666.20333,138594.0,4.0,313706.0,39213.25,43455.20691,138594.0,47.0,118286.0,19714.33333,25517.27258,57271.0,4.0,0,0,0,0,192,152,28.68928232,22.31388625,0,1430,262.7058824,475.0895659,225710.0956,0,0,0,1,0,0,0,0,0,279.125,56.55555556,565.2857143,192,0,0,0,0,0,0,9,509,7,3957,8192,343,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.8-53-51441-17,192.168.10.8,51441,192.168.10.3,53,17,4/7/2017 10:01,48438,2,2,88,198.0,44,44,44.0,0.0,99,99,99.0,0.0,5904.45518,82.57979272,16146.0,27959.63017,48431.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,64,41.28989636,41.28989636,44,99,66.0,30.12474066,907.5,0,0,0,0,0,0,0,0,1,82.5,44.0,99.0,64,0,0,0,0,0,0,2,88,2,198,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.5-23.61.187.27-53014-80-6,192.168.10.5,53014,23.61.187.27,80,6,4/7/2017 10:01,112,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,17857.14286,112.0,0.0,112.0,112.0,112.0,112.0,0.0,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,17857.14286,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.50-389-53858-6,192.168.10.50,53858,192.168.10.3,389,6,4/7/2017 10:01,113216626,44,22,8866,6952.0,403,0,201.5,203.8295572,316,316,316.0,0.0,139.7144621,0.582953249,1741794.246,4748345.64,16300000.0,3.0,113000000.0,2632944.791,5652856.982,16300000.0,3.0,113000000.0,5391253.952,7175982.107,16300000.0,3.0,1,0,0,0,1408,704,0.3886355,0.19431775,0,403,242.1044776,174.2978237,30379.73134,0,1,0,0,1,0,0,0,0,245.7727273,201.5,316.0,1408,0,0,0,0,0,0,44,8866,22,6952,1444,2076,21,32,967388.0,1239440.814,2612497.0,324.0,15200000.0,983233.6256,16300000.0,13800000.0,BENIGN
172.16.0.1-192.168.10.50-57648-21-6,172.16.0.1,57648,192.168.10.50,21,6,4/7/2017 10:01,9538992,9,15,102,188.0,23,0,11.33333333,8.986100378,34,0,12.53333333,14.54975045,30.40153509,2.515989111,414738.7826,1073711.362,3419276.0,3.0,6077766.0,759720.75,1390061.766,3048542.0,13.0,9538889.0,681349.2143,1324907.966,3419276.0,3.0,0,0,0,0,296,488,0.943495917,1.572493194,0,34,11.6,12.51332623,156.5833333,0,0,0,1,0,0,0,0,1,12.08333333,11.33333333,12.53333333,296,0,0,0,0,0,0,9,102,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-57664-21-6,172.16.0.1,57664,192.168.10.50,21,6,4/7/2017 10:01,316,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,44303.79747,9493.670886,158.0,152.7350647,266.0,50.0,316.0,316.0,0.0,316.0,316.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,6329.113924,3164.556962,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-57670-21-6,172.16.0.1,57670,192.168.10.50,21,6,4/7/2017 10:01,8710693,9,15,93,188.0,19,0,10.33333333,7.90569415,34,0,12.53333333,14.54975045,32.25920142,2.755234285,378725.7826,983067.1227,2995055.0,4.0,5673149.0,709143.625,1311372.122,2963674.0,4.0,8710627.0,622187.6429,1213410.128,2995055.0,45.0,0,0,0,0,296,488,1.033212857,1.722021428,0,34,11.24,12.28576412,150.94,0,0,0,1,0,0,0,0,1,11.70833333,10.33333333,12.53333333,296,0,0,0,0,0,0,9,93,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-57672-21-6,172.16.0.1,57672,192.168.10.50,21,6,4/7/2017 10:01,224,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,62500.0,13392.85714,112.0,84.85281374,172.0,52.0,224.0,224.0,0.0,224.0,224.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8928.571429,4464.285714,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-57712-21-6,172.16.0.1,57712,192.168.10.50,21,6,4/7/2017 10:01,9337768,9,15,103,188.0,23,0,11.44444444,9.098229376,34,0,12.53333333,14.54975045,31.16376419,2.570207356,405989.913,1025549.347,3312497.0,3.0,6565859.0,820732.375,1447158.325,3360017.0,274.0,9337714.0,666979.5714,1261929.055,3312497.0,3.0,0,0,0,0,296,488,0.963827758,1.606379597,0,34,11.64,12.53953747,157.24,0,0,0,1,0,0,0,0,1,12.125,11.44444444,12.53333333,296,0,0,0,0,0,0,9,103,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-57692-21-6,172.16.0.1,57692,192.168.10.50,21,6,4/7/2017 10:01,10276177,9,15,101,188.0,21,0,11.22222222,8.800252522,34,0,12.53333333,14.54975045,28.12329916,2.335498892,446790.3043,1156894.439,3701879.0,3.0,6532061.0,816507.625,1492211.201,3450845.0,3.0,10300000.0,734007.2143,1427577.802,3701879.0,3.0,0,0,0,0,296,488,0.875812085,1.459686808,0,34,11.56,12.47023122,155.5066667,0,0,0,1,0,0,0,0,1,12.04166667,11.22222222,12.53333333,296,0,0,0,0,0,0,9,101,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
192.168.10.3-192.168.10.5-53-55018-17,192.168.10.5,55018,192.168.10.3,53,17,4/7/2017 10:01,24726,2,2,100,256.0,50,50,50.0,0.0,128,128,128.0,0.0,14397.79989,161.7730324,8242.0,14230.54644,24674.0,4.0,48.0,48.0,0.0,48.0,48.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,40,40,80.88651622,80.88651622,50,128,81.2,42.72235949,1825.2,0,0,0,0,0,0,0,0,1,101.5,50.0,128.0,40,0,0,0,0,0,0,2,100,2,256,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.16.0.1-192.168.10.50-57620-21-6,192.168.10.50,21,172.16.0.1,57620,6,4/7/2017 10:01,1,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.16.0.1-192.168.10.50-57684-21-6,172.16.0.1,57684,192.168.10.50,21,6,4/7/2017 10:01,10271322,9,15,101,188.0,23,0,11.22222222,8.941165721,34,0,12.53333333,14.54975045,28.13659235,2.336602825,446579.2174,1157286.322,3690514.0,4.0,6538717.0,817339.625,1494342.225,3470200.0,4.0,10300000.0,733657.7857,1428192.241,3690514.0,4.0,0,0,0,0,296,488,0.876226059,1.460376766,0,34,11.56,12.50359948,156.34,0,0,0,1,0,0,0,0,1,12.04166667,11.22222222,12.53333333,296,0,0,0,0,0,0,9,101,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-57690-21-6,172.16.0.1,57690,192.168.10.50,21,6,4/7/2017 10:01,10280241,9,15,97,188.0,19,0,10.77777778,8.303279138,34,0,12.53333333,14.54975045,27.72308548,2.334575619,446967.0,1157202.29,3692581.0,3.0,6544597.0,818074.625,1493529.371,3459810.0,278.0,10300000.0,734302.1429,1427933.507,3692581.0,3.0,0,0,0,0,296,488,0.875465857,1.459109762,0,34,11.4,12.36257794,152.8333333,0,0,0,1,0,0,0,0,1,11.875,10.77777778,12.53333333,296,0,0,0,0,0,0,9,97,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
192.168.10.1-192.168.10.3-53-62536-17,192.168.10.3,62536,192.168.10.1,53,17,4/7/2017 10:01,71389282,2,2,153,257.0,97,56,76.5,28.99137803,145,112,128.5,23.33452378,5.743159036,0.05603082,23800000.0,41200000.0,71300000.0,23478.0,71400000.0,71400000.0,0.0,71400000.0,71400000.0,71300000.0,71300000.0,0.0,71300000.0,71300000.0,0,0,0,0,40,40,0.02801541,0.02801541,56,145,93.2,38.14052962,1454.7,0,0,0,0,0,0,0,0,1,116.5,76.5,128.5,40,0,0,0,0,0,0,2,153,2,257,-1,-1,1,20,48478.0,0.0,48478.0,48478.0,71300000.0,0.0,71300000.0,71300000.0,BENIGN
172.16.0.1-192.168.10.50-57580-21-6,172.16.0.1,57580,192.168.10.50,21,6,4/7/2017 10:01,4,2,0,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,3500000.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,500000.0,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
192.168.10.5-52.86.21.54-53141-80-6,192.168.10.5,53141,52.86.21.54,80,6,4/7/2017 10:02,91,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21978.02198,91.0,0.0,91.0,91.0,91.0,91.0,0.0,91.0,91.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,21978.02198,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,252,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.217.10.35-192.168.10.25-443-50183-6,192.168.10.25,50183,172.217.10.35,443,6,4/7/2017 10:02,155,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12903.22581,155.0,0.0,155.0,155.0,155.0,155.0,0.0,155.0,155.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,12903.22581,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,362,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.16.0.1-192.168.10.50-57836-21-6,172.16.0.1,57836,192.168.10.50,21,6,4/7/2017 10:02,9469975,9,15,111,188.0,24,0,12.33333333,10.04987562,34,0,12.53333333,14.54975045,31.573473,2.534325592,411738.0435,1071225.789,3299855.0,3.0,6126816.0,765852.0,1417711.626,3187614.0,3.0,9469883.0,676420.2143,1322563.622,3299855.0,3.0,0,0,0,0,296,488,0.950372097,1.583953495,0,34,11.96,12.78175783,163.3733333,0,0,0,1,0,0,0,0,1,12.45833333,12.33333333,12.53333333,296,0,0,0,0,0,0,9,111,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-57702-21-6,172.16.0.1,57702,192.168.10.50,21,6,4/7/2017 10:02,4,2,0,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,3500000.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,500000.0,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-57748-21-6,172.16.0.1,57748,192.168.10.50,21,6,4/7/2017 10:02,9246966,9,15,102,188.0,23,0,11.33333333,8.986100378,34,0,12.53333333,14.54975045,31.36163797,2.595445901,402042.0,1044635.981,3182080.0,3.0,6198723.0,774840.375,1434420.497,3224327.0,4.0,9246845.0,660488.9286,1289549.518,3182080.0,3.0,0,0,0,0,296,488,0.973292213,1.622153688,0,34,11.6,12.51332623,156.5833333,0,0,0,1,0,0,0,0,1,12.08333333,11.33333333,12.53333333,296,0,0,0,0,0,0,9,102,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-57822-21-6,172.16.0.1,57822,192.168.10.50,21,6,4/7/2017 10:02,9460252,9,15,110,188.0,24,0,12.22222222,9.921917377,34,0,12.53333333,14.54975045,31.50021796,2.536930306,411315.3043,1071285.569,3396693.0,4.0,6472263.0,809032.875,1500186.936,3437507.0,48.0,9460110.0,675722.1429,1322795.455,3396693.0,4.0,0,0,0,0,296,488,0.951348865,1.585581441,0,34,11.92,12.74728729,162.4933333,0,0,0,1,0,0,0,0,1,12.41666667,12.22222222,12.53333333,296,0,0,0,0,0,0,9,110,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-57772-21-6,172.16.0.1,57772,192.168.10.50,21,6,4/7/2017 10:02,9138949,9,15,113,188.0,24,0,12.55555556,10.3091114,34,0,12.53333333,14.54975045,32.93595358,2.626122544,397345.6087,1038503.684,3508588.0,3.0,6385391.0,798173.875,1486582.38,3550633.0,48.0,9138876.0,652776.8571,1282803.931,3508588.0,3.0,0,0,0,0,296,488,0.984795954,1.64132659,0,34,12.04,12.85327455,165.2066667,0,0,0,1,0,0,0,0,1,12.54166667,12.55555556,12.53333333,296,0,0,0,0,0,0,9,113,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-57750-21-6,172.16.0.1,57750,192.168.10.50,21,6,4/7/2017 10:02,9399098,9,15,102,188.0,22,0,11.33333333,8.94427191,34,0,12.53333333,14.54975045,30.8540245,2.553436511,408656.4348,1043083.977,3181690.0,3.0,6351207.0,793900.875,1425702.057,3223970.0,221.0,9398983.0,671355.9286,1285056.617,3181690.0,3.0,0,0,0,0,296,488,0.957538691,1.595897819,0,34,11.6,12.50333289,156.3333333,0,0,0,1,0,0,0,0,1,12.08333333,11.33333333,12.53333333,296,0,0,0,0,0,0,9,102,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-57724-21-6,172.16.0.1,57724,192.168.10.50,21,6,4/7/2017 10:02,9275546,9,15,113,188.0,30,0,12.55555556,10.73674894,34,0,12.53333333,14.54975045,32.45091987,2.58744876,403284.6087,1059321.441,3475721.0,3.0,6793366.0,849170.75,1571483.718,3520310.0,3.0,9275457.0,662532.6429,1309230.723,3475721.0,3.0,0,0,0,0,296,488,0.970293285,1.617155475,0,34,12.04,12.96945129,168.2066667,0,0,0,1,0,0,0,0,1,12.54166667,12.55555556,12.53333333,296,0,0,0,0,0,0,9,113,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
